zero of S position (m) defined 1334,4m before the entrance of the first dipole;Stabilised Pressure profils Dose = 1A*h (7BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
1,18;4,67E-12;1,79E-14;1,79E-14;4,70E-12;5,10E-12;1,79E-14;1,79E-14;5,14E-12;9,47E-12;1,79E-14;1,82E-14;9,51E-12;2,89E-11;1,79E-14;1,95E-14;2,89E-11
1,19;4,25E-12;1,44E-14;1,87E-14;4,28E-12;4,57E-12;1,44E-14;1,87E-14;4,60E-12;7,77E-12;1,44E-14;1,87E-14;7,80E-12;2,20E-11;1,44E-14;1,87E-14;2,20E-11
1,20;4,27E-12;1,56E-14;1,56E-14;4,30E-12;4,53E-12;1,56E-14;1,56E-14;4,56E-12;7,12E-12;1,56E-14;1,56E-14;7,15E-12;1,86E-11;1,56E-14;1,56E-14;1,87E-11
1,21;4,28E-12;1,49E-14;1,67E-14;4,31E-12;4,66E-12;1,49E-14;1,67E-14;4,69E-12;8,43E-12;1,49E-14;1,67E-14;8,46E-12;2,52E-11;1,49E-14;1,67E-14;2,52E-11
1,22;4,16E-12;1,52E-14;1,96E-14;4,19E-12;4,74E-12;1,52E-14;1,96E-14;4,78E-12;1,06E-11;1,52E-14;2,03E-14;1,06E-11;3,64E-11;1,52E-14;2,31E-14;3,64E-11
1,23;4,30E-12;1,83E-14;2,19E-14;4,34E-12;4,87E-12;1,83E-14;2,19E-14;4,91E-12;1,06E-11;1,83E-14;2,19E-14;1,06E-11;3,59E-11;1,83E-14;2,19E-14;3,59E-11
1,24;4,29E-12;1,62E-14;2,15E-14;4,33E-12;4,86E-12;1,62E-14;2,15E-14;4,89E-12;1,05E-11;1,62E-14;2,18E-14;1,05E-11;3,54E-11;1,62E-14;2,28E-14;3,55E-11
1,25;4,51E-12;1,56E-14;2,06E-14;4,55E-12;5,19E-12;1,57E-14;2,06E-14;5,23E-12;1,20E-11;1,63E-14;2,06E-14;1,20E-11;4,23E-11;1,92E-14;2,06E-14;4,24E-11
1,26;4,68E-12;1,42E-14;2,11E-14;4,72E-12;5,23E-12;1,42E-14;2,11E-14;5,26E-12;1,07E-11;1,42E-14;2,14E-14;1,07E-11;3,49E-11;1,42E-14;2,27E-14;3,49E-11
1,27;4,27E-12;1,46E-14;2,43E-14;4,30E-12;4,84E-12;1,46E-14;2,44E-14;4,88E-12;1,06E-11;1,46E-14;2,60E-14;1,06E-11;3,60E-11;1,46E-14;3,29E-14;3,60E-11
1,28;4,36E-12;1,55E-14;1,81E-14;4,39E-12;5,15E-12;1,61E-14;1,83E-14;5,19E-12;1,31E-11;2,21E-14;2,01E-14;1,31E-11;4,83E-11;4,89E-14;2,78E-14;4,84E-11
1,29;4,68E-12;1,62E-14;1,93E-14;4,72E-12;5,71E-12;1,62E-14;1,94E-14;5,75E-12;1,60E-11;1,62E-14;2,00E-14;1,61E-11;6,18E-11;1,62E-14;2,30E-14;6,19E-11
1,30;4,47E-12;1,30E-14;2,38E-14;4,51E-12;5,76E-12;1,36E-14;2,38E-14;5,79E-12;1,86E-11;1,97E-14;2,38E-14;1,86E-11;7,56E-11;4,71E-14;2,38E-14;7,57E-11
1,31;4,71E-12;1,64E-14;1,84E-14;4,74E-12;5,98E-12;1,64E-14;1,84E-14;6,02E-12;1,87E-11;1,64E-14;1,90E-14;1,88E-11;7,54E-11;1,64E-14;2,12E-14;7,55E-11
1,32;4,57E-12;1,69E-14;1,95E-14;4,61E-12;5,69E-12;1,69E-14;1,96E-14;5,73E-12;1,69E-11;1,69E-14;2,02E-14;1,69E-11;6,65E-11;1,69E-14;2,29E-14;6,65E-11
1,33;4,41E-12;1,35E-14;2,30E-14;4,45E-12;5,85E-12;1,35E-14;2,30E-14;5,89E-12;2,03E-11;1,35E-14;2,30E-14;2,03E-11;8,45E-11;1,35E-14;2,30E-14;8,45E-11
1,34;4,54E-12;1,76E-14;2,20E-14;4,58E-12;5,96E-12;1,96E-14;2,23E-14;6,01E-12;2,02E-11;4,01E-14;2,49E-14;2,02E-11;8,33E-11;1,31E-13;3,64E-14;8,35E-11
1,35;4,45E-12;1,73E-14;2,04E-14;4,49E-12;6,01E-12;1,81E-14;2,06E-14;6,05E-12;2,16E-11;2,68E-14;2,26E-14;2,17E-11;9,10E-11;6,51E-14;3,12E-14;9,11E-11
1,36;4,58E-12;1,89E-14;1,78E-14;4,61E-12;6,02E-12;2,04E-14;1,80E-14;6,06E-12;2,05E-11;3,51E-14;1,99E-14;2,05E-11;8,46E-11;1,01E-13;2,85E-14;8,47E-11
1,37;4,69E-12;1,81E-14;2,10E-14;4,73E-12;6,22E-12;1,89E-14;2,13E-14;6,26E-12;2,15E-11;2,77E-14;2,43E-14;2,15E-11;8,93E-11;6,65E-14;3,80E-14;8,94E-11
1,38;4,41E-12;1,93E-14;2,44E-14;4,45E-12;5,81E-12;2,06E-14;2,45E-14;5,86E-12;1,99E-11;3,32E-14;2,60E-14;2,00E-11;8,26E-11;8,94E-14;3,28E-14;8,27E-11
1,39;4,41E-12;1,75E-14;1,90E-14;4,45E-12;6,05E-12;1,90E-14;1,91E-14;6,09E-12;2,25E-11;3,33E-14;1,93E-14;2,25E-11;9,55E-11;9,73E-14;2,04E-14;9,56E-11
1,40;4,56E-12;1,96E-14;2,24E-14;4,61E-12;6,39E-12;2,03E-14;2,25E-14;6,44E-12;2,47E-11;2,70E-14;2,38E-14;2,48E-11;1,06E-10;5,71E-14;2,95E-14;1,06E-10
1,41;4,55E-12;1,79E-14;2,27E-14;4,59E-12;6,29E-12;1,83E-14;2,28E-14;6,33E-12;2,37E-11;2,21E-14;2,39E-14;2,37E-11;1,01E-10;3,87E-14;2,87E-14;1,01E-10
1,42;4,46E-12;1,65E-14;2,28E-14;4,50E-12;6,43E-12;1,73E-14;2,28E-14;6,47E-12;2,61E-11;2,52E-14;2,28E-14;2,62E-11;1,14E-10;6,03E-14;2,28E-14;1,14E-10
1,43;4,33E-12;1,30E-14;2,38E-14;4,37E-12;6,37E-12;1,35E-14;2,38E-14;6,41E-12;2,68E-11;1,93E-14;2,38E-14;2,69E-11;1,18E-10;4,49E-14;2,38E-14;1,18E-10
1,44;4,43E-12;1,73E-14;2,08E-14;4,47E-12;6,52E-12;1,79E-14;2,08E-14;6,56E-12;2,74E-11;2,38E-14;2,08E-14;2,75E-11;1,20E-10;5,01E-14;2,08E-14;1,21E-10
1,45;4,54E-12;1,63E-14;2,08E-14;4,58E-12;6,87E-12;1,63E-14;2,08E-14;6,90E-12;3,01E-11;1,68E-14;2,10E-14;3,02E-11;1,34E-10;1,90E-14;2,18E-14;1,34E-10
1,46;4,39E-12;1,94E-14;2,50E-14;4,44E-12;6,68E-12;1,94E-14;2,50E-14;6,72E-12;2,95E-11;1,99E-14;2,57E-14;2,96E-11;1,31E-10;2,20E-14;2,88E-14;1,31E-10
1,47;4,42E-12;2,24E-14;2,25E-14;4,47E-12;6,71E-12;2,31E-14;2,26E-14;6,75E-12;2,96E-11;2,99E-14;2,36E-14;2,96E-11;1,31E-10;6,02E-14;2,81E-14;1,31E-10
1,48;4,22E-12;1,93E-14;1,96E-14;4,26E-12;6,66E-12;1,93E-14;1,97E-14;6,70E-12;3,10E-11;2,01E-14;2,05E-14;3,11E-11;1,39E-10;2,37E-14;2,42E-14;1,39E-10
1,49;4,40E-12;1,40E-14;2,19E-14;4,44E-12;6,77E-12;1,46E-14;2,19E-14;6,81E-12;3,05E-11;2,07E-14;2,19E-14;3,05E-11;1,36E-10;4,74E-14;2,19E-14;1,36E-10
1,50;4,49E-12;1,56E-14;2,03E-14;4,53E-12;6,85E-12;1,56E-14;2,03E-14;6,88E-12;3,04E-11;1,56E-14;2,03E-14;3,04E-11;1,35E-10;1,56E-14;2,03E-14;1,35E-10
1,51;4,54E-12;1,90E-14;1,54E-14;4,58E-12;7,40E-12;1,92E-14;1,54E-14;7,43E-12;3,59E-11;2,14E-14;1,54E-14;3,60E-11;1,63E-10;3,11E-14;1,54E-14;1,63E-10
1,52;4,60E-12;1,55E-14;2,03E-14;4,63E-12;7,48E-12;1,58E-14;2,03E-14;7,52E-12;3,64E-11;1,84E-14;2,03E-14;3,64E-11;1,65E-10;2,99E-14;2,03E-14;1,65E-10
1,53;4,62E-12;1,21E-14;2,02E-14;4,65E-12;7,61E-12;1,26E-14;2,02E-14;7,65E-12;3,76E-11;1,77E-14;2,02E-14;3,76E-11;1,71E-10;4,02E-14;2,02E-14;1,71E-10
1,54;4,50E-12;1,67E-14;2,28E-14;4,54E-12;7,62E-12;1,69E-14;2,28E-14;7,65E-12;3,88E-11;1,94E-14;2,30E-14;3,88E-11;1,77E-10;3,04E-14;2,37E-14;1,77E-10
1,55;4,58E-12;2,00E-14;2,38E-14;4,62E-12;7,99E-12;2,06E-14;2,39E-14;8,03E-12;4,21E-11;2,68E-14;2,46E-14;4,21E-11;1,93E-10;5,40E-14;2,75E-14;1,94E-10
1,56;4,64E-12;1,47E-14;1,75E-14;4,67E-12;8,49E-12;1,56E-14;1,76E-14;8,52E-12;4,70E-11;2,46E-14;1,89E-14;4,70E-11;2,18E-10;6,45E-14;2,43E-14;2,18E-10
1,57;4,61E-12;1,63E-14;1,49E-14;4,64E-12;8,15E-12;1,71E-14;1,50E-14;8,18E-12;4,35E-11;2,51E-14;1,56E-14;4,36E-11;2,01E-10;6,05E-14;1,86E-14;2,01E-10
1,58;4,72E-12;1,71E-14;1,98E-14;4,76E-12;8,48E-12;1,90E-14;1,99E-14;8,52E-12;4,61E-11;3,80E-14;2,01E-14;4,61E-11;2,13E-10;1,22E-13;2,13E-14;2,13E-10
1,59;4,70E-12;1,56E-14;1,83E-14;4,74E-12;8,36E-12;1,68E-14;1,85E-14;8,39E-12;4,49E-11;2,90E-14;2,08E-14;4,50E-11;2,07E-10;8,29E-14;3,13E-14;2,07E-10
1,60;4,58E-12;1,54E-14;1,88E-14;4,61E-12;8,44E-12;1,63E-14;1,89E-14;8,48E-12;4,71E-11;2,52E-14;1,92E-14;4,71E-11;2,19E-10;6,48E-14;2,04E-14;2,19E-10
1,61;4,56E-12;1,69E-14;2,44E-14;4,60E-12;8,53E-12;1,78E-14;2,45E-14;8,57E-12;4,82E-11;2,76E-14;2,51E-14;4,83E-11;2,25E-10;7,10E-14;2,77E-14;2,25E-10
1,62;4,70E-12;1,83E-14;1,56E-14;4,73E-12;9,25E-12;1,87E-14;1,57E-14;9,29E-12;5,48E-11;2,34E-14;1,65E-14;5,49E-11;2,57E-10;4,41E-14;2,03E-14;2,58E-10
1,63;4,65E-12;1,71E-14;1,84E-14;4,69E-12;9,00E-12;1,83E-14;1,86E-14;9,04E-12;5,25E-11;3,02E-14;2,13E-14;5,25E-11;2,46E-10;8,33E-14;3,31E-14;2,46E-10
1,64;4,93E-12;1,69E-14;2,17E-14;4,97E-12;9,89E-12;1,71E-14;2,18E-14;9,93E-12;5,95E-11;1,92E-14;2,32E-14;5,96E-11;2,80E-10;2,87E-14;2,94E-14;2,80E-10
1,65;4,81E-12;1,40E-14;2,35E-14;4,85E-12;9,85E-12;1,51E-14;2,36E-14;9,89E-12;6,02E-11;2,58E-14;2,45E-14;6,03E-11;2,84E-10;7,38E-14;2,84E-14;2,84E-10
1,66;4,66E-12;1,77E-14;2,49E-14;4,70E-12;1,03E-11;1,98E-14;2,54E-14;1,03E-11;6,64E-11;4,15E-14;2,94E-14;6,65E-11;3,16E-10;1,38E-13;4,76E-14;3,16E-10
1,67;4,93E-12;1,96E-14;2,17E-14;4,97E-12;1,08E-11;2,11E-14;2,21E-14;1,09E-11;6,99E-11;3,65E-14;2,62E-14;7,00E-11;3,33E-10;1,05E-13;4,45E-14;3,33E-10
1,68;5,04E-12;1,49E-14;2,06E-14;5,08E-12;1,15E-11;1,81E-14;2,08E-14;1,15E-11;7,56E-11;5,04E-14;2,26E-14;7,56E-11;3,60E-10;1,94E-13;3,05E-14;3,61E-10
1,69;5,17E-12;1,64E-14;2,77E-14;5,22E-12;1,13E-11;1,81E-14;2,81E-14;1,13E-11;7,25E-11;3,58E-14;3,16E-14;7,26E-11;3,45E-10;1,14E-13;4,73E-14;3,45E-10
1,70;5,12E-12;1,90E-14;2,50E-14;5,16E-12;1,23E-11;2,16E-14;2,55E-14;1,24E-11;8,44E-11;4,75E-14;2,99E-14;8,45E-11;4,05E-10;1,63E-13;4,95E-14;4,05E-10
1,71;5,10E-12;1,66E-14;2,62E-14;5,14E-12;1,23E-11;1,93E-14;2,66E-14;1,23E-11;8,42E-11;4,64E-14;3,11E-14;8,43E-11;4,04E-10;1,67E-13;5,11E-14;4,04E-10
1,72;4,84E-12;1,81E-14;2,24E-14;4,88E-12;1,23E-11;2,04E-14;2,29E-14;1,24E-11;8,71E-11;4,39E-14;2,74E-14;8,71E-11;4,19E-10;1,48E-13;4,76E-14;4,19E-10
1,73;4,96E-12;1,63E-14;2,22E-14;5,00E-12;1,29E-11;2,00E-14;2,27E-14;1,29E-11;9,24E-11;5,66E-14;2,77E-14;9,24E-11;4,46E-10;2,19E-13;5,01E-14;4,46E-10
1,74;4,87E-12;1,33E-14;2,51E-14;4,91E-12;1,31E-11;1,64E-14;2,55E-14;1,31E-11;9,51E-11;4,75E-14;3,03E-14;9,52E-11;4,60E-10;1,86E-13;5,17E-14;4,60E-10
1,75;4,73E-12;1,76E-14;1,86E-14;4,77E-12;1,34E-11;2,12E-14;1,95E-14;1,34E-11;9,98E-11;5,68E-14;2,80E-14;9,99E-11;4,84E-10;2,15E-13;6,57E-14;4,84E-10
1,76;5,14E-12;1,56E-14;2,08E-14;5,18E-12;1,46E-11;1,85E-14;2,15E-14;1,47E-11;1,10E-10;4,69E-14;2,85E-14;1,10E-10;5,32E-10;1,73E-13;5,95E-14;5,32E-10
1,77;4,91E-12;1,73E-14;2,10E-14;4,95E-12;1,53E-11;1,88E-14;2,14E-14;1,53E-11;1,19E-10;3,29E-14;2,50E-14;1,19E-10;5,78E-10;9,56E-14;4,13E-14;5,78E-10
1,78;5,03E-12;1,69E-14;2,20E-14;5,07E-12;1,56E-11;2,28E-14;2,24E-14;1,57E-11;1,21E-10;8,14E-14;2,63E-14;1,21E-10;5,92E-10;3,42E-13;4,39E-14;5,92E-10
1,79;5,20E-12;1,64E-14;2,05E-14;5,24E-12;1,64E-11;2,18E-14;2,10E-14;1,64E-11;1,28E-10;7,59E-14;2,62E-14;1,28E-10;6,24E-10;3,16E-13;4,94E-14;6,25E-10
1,80;5,18E-12;1,98E-14;1,83E-14;5,22E-12;1,75E-11;2,46E-14;1,87E-14;1,76E-11;1,41E-10;7,24E-14;2,33E-14;1,41E-10;6,90E-10;2,85E-13;4,34E-14;6,91E-10
1,81;5,10E-12;1,99E-14;2,00E-14;5,14E-12;1,77E-11;2,71E-14;2,09E-14;1,77E-11;1,43E-10;9,91E-14;3,00E-14;1,43E-10;7,01E-10;4,19E-13;7,06E-14;7,02E-10
1,82;5,23E-12;2,07E-14;2,55E-14;5,27E-12;1,89E-11;2,63E-14;2,63E-14;1,90E-11;1,56E-10;8,23E-14;3,43E-14;1,56E-10;7,65E-10;3,31E-13;6,98E-14;7,66E-10
1,83;4,97E-12;2,83E-14;2,30E-14;5,02E-12;1,89E-11;3,43E-14;2,44E-14;1,90E-11;1,59E-10;9,46E-14;3,84E-14;1,59E-10;7,79E-10;3,63E-13;1,00E-13;7,80E-10
1,84;4,76E-12;2,89E-14;3,13E-14;4,82E-12;1,90E-11;3,60E-14;3,22E-14;1,91E-11;1,61E-10;1,07E-13;4,11E-14;1,61E-10;7,94E-10;4,23E-13;8,06E-14;7,94E-10
1,85;4,41E-12;3,47E-14;4,42E-14;4,49E-12;1,92E-11;4,28E-14;4,59E-14;1,93E-11;1,67E-10;1,24E-13;6,28E-14;1,67E-10;8,24E-10;4,87E-13;1,38E-13;8,24E-10
1,86;4,97E-12;3,53E-14;4,56E-14;5,05E-12;2,27E-11;4,90E-14;4,72E-14;2,28E-11;2,00E-10;1,86E-13;6,30E-14;2,00E-10;9,87E-10;7,96E-13;1,33E-13;9,88E-10
1,87;5,83E-12;3,88E-14;4,72E-14;5,92E-12;3,07E-11;5,97E-14;4,95E-14;3,08E-11;2,80E-10;2,69E-13;7,28E-14;2,80E-10;1,39E-09;1,20E-12;1,76E-13;1,39E-09
1,88;7,60E-12;3,05E-14;3,23E-14;7,67E-12;4,32E-11;5,99E-14;3,54E-14;4,33E-11;3,99E-10;3,53E-13;6,67E-14;3,99E-10;1,98E-09;1,66E-12;2,06E-13;1,98E-09
1,89;9,10E-12;2,82E-14;2,55E-14;9,16E-12;5,58E-11;6,93E-14;3,09E-14;5,59E-11;5,23E-10;4,80E-13;8,48E-14;5,23E-10;2,60E-09;2,31E-12;3,25E-13;2,60E-09
1,90;1,05E-11;2,36E-14;2,41E-14;1,06E-11;6,66E-11;7,56E-14;3,20E-14;6,67E-11;6,27E-10;5,96E-13;1,11E-13;6,28E-10;3,12E-09;2,91E-12;4,62E-13;3,12E-09
1,91;1,21E-11;2,65E-14;2,49E-14;1,22E-11;7,84E-11;9,10E-14;3,46E-14;7,86E-11;7,42E-10;7,36E-13;1,32E-13;7,42E-10;3,69E-09;3,60E-12;5,65E-13;3,69E-09
1,92;1,35E-11;2,90E-14;3,00E-14;1,36E-11;9,17E-11;1,14E-13;4,13E-14;9,18E-11;8,74E-10;9,60E-13;1,54E-13;8,75E-10;4,35E-09;4,72E-12;6,56E-13;4,35E-09
1,93;1,52E-11;3,18E-14;2,96E-14;1,53E-11;1,06E-10;1,47E-13;4,77E-14;1,06E-10;1,01E-09;1,30E-12;2,28E-13;1,01E-09;5,02E-09;6,40E-12;1,03E-12;5,03E-09
1,94;1,69E-11;3,62E-14;2,59E-14;1,70E-11;1,20E-10;2,05E-13;4,99E-14;1,20E-10;1,15E-09;1,90E-12;2,91E-13;1,15E-09;5,71E-09;9,41E-12;1,36E-12;5,72E-09
1,95;1,85E-11;4,96E-14;3,02E-14;1,85E-11;1,34E-10;2,96E-13;6,14E-14;1,34E-10;1,29E-09;2,76E-12;3,74E-13;1,29E-09;6,41E-09;1,37E-11;1,76E-12;6,42E-09
1,96;2,02E-11;5,11E-14;3,46E-14;2,03E-11;1,50E-10;3,72E-13;8,05E-14;1,51E-10;1,45E-09;3,58E-12;5,39E-13;1,45E-09;7,22E-09;1,78E-11;2,58E-12;7,24E-09
1,97;2,24E-11;7,43E-14;4,13E-14;2,25E-11;1,68E-10;5,48E-13;1,09E-13;1,68E-10;1,62E-09;5,29E-12;7,87E-13;1,63E-09;8,08E-09;2,63E-11;3,80E-12;8,11E-09
1,98;2,43E-11;9,50E-14;4,73E-14;2,45E-11;1,85E-10;7,78E-13;1,39E-13;1,86E-10;1,79E-09;7,61E-12;1,05E-12;1,80E-09;8,93E-09;3,80E-11;5,12E-12;8,97E-09
1,99;2,71E-11;1,37E-13;4,94E-14;2,73E-11;2,10E-10;1,14E-12;1,86E-13;2,11E-10;2,04E-09;1,12E-11;1,55E-12;2,05E-09;1,02E-08;5,58E-11;7,63E-12;1,02E-08
2,00;3,01E-11;2,02E-13;5,54E-14;3,03E-11;2,37E-10;1,72E-12;2,51E-13;2,39E-10;2,30E-09;1,69E-11;2,20E-12;2,32E-09;1,15E-08;8,43E-11;1,09E-11;1,16E-08
2,01;3,28E-11;2,78E-13;9,00E-14;3,32E-11;2,61E-10;2,47E-12;3,87E-13;2,64E-10;2,54E-09;2,44E-11;3,36E-12;2,57E-09;1,27E-08;1,22E-10;1,66E-11;1,28E-08
2,02;3,62E-11;4,12E-13;1,09E-13;3,67E-11;2,90E-10;3,65E-12;5,62E-13;2,94E-10;2,83E-09;3,61E-11;5,09E-12;2,87E-09;1,41E-08;1,80E-10;2,52E-11;1,43E-08
2,03;3,96E-11;6,36E-13;1,59E-13;4,04E-11;3,22E-10;5,76E-12;8,45E-13;3,29E-10;3,15E-09;5,71E-11;7,71E-12;3,22E-09;1,57E-08;2,85E-10;3,82E-11;1,60E-08
2,04;4,38E-11;9,75E-13;2,34E-13;4,50E-11;3,57E-10;8,82E-12;1,30E-12;3,67E-10;3,49E-09;8,73E-11;1,20E-11;3,59E-09;1,74E-08;4,36E-10;5,94E-11;1,79E-08
2,05;4,86E-11;1,57E-12;3,68E-13;5,05E-11;3,99E-10;1,44E-11;2,11E-12;4,15E-10;3,90E-09;1,42E-10;1,96E-11;4,06E-09;1,95E-08;7,10E-10;9,72E-11;2,03E-08
2,06;5,42E-11;2,29E-12;5,30E-13;5,70E-11;4,45E-10;2,10E-11;3,10E-12;4,69E-10;4,35E-09;2,08E-10;2,88E-11;4,59E-09;2,17E-08;1,04E-09;1,43E-10;2,29E-08
2,07;5,89E-11;2,97E-12;7,12E-13;6,26E-11;4,85E-10;2,72E-11;4,02E-12;5,16E-10;4,75E-09;2,70E-10;3,71E-11;5,05E-09;2,37E-08;1,35E-09;1,84E-10;2,52E-08
2,08;6,30E-11;3,47E-12;8,99E-13;6,73E-11;5,12E-10;3,14E-11;4,69E-12;5,48E-10;5,00E-09;3,10E-10;4,26E-11;5,35E-09;2,49E-08;1,55E-09;2,11E-10;2,67E-08
2,09;6,35E-11;3,55E-12;9,29E-13;6,79E-11;5,16E-10;3,17E-11;4,75E-12;5,52E-10;5,04E-09;3,13E-10;4,29E-11;5,39E-09;2,51E-08;1,56E-09;2,13E-10;2,69E-08
2,10;6,31E-11;3,31E-12;9,01E-13;6,73E-11;5,09E-10;2,93E-11;4,41E-12;5,43E-10;4,97E-09;2,89E-10;3,96E-11;5,30E-09;2,48E-08;1,45E-09;1,96E-10;2,64E-08
2,11;6,01E-11;2,78E-12;7,27E-13;6,36E-11;4,86E-10;2,48E-11;3,70E-12;5,15E-10;4,75E-09;2,45E-10;3,34E-11;5,03E-09;2,37E-08;1,23E-09;1,65E-10;2,51E-08
2,12;5,66E-11;2,15E-12;5,70E-13;5,93E-11;4,56E-10;1,93E-11;2,91E-12;4,78E-10;4,45E-09;1,91E-10;2,63E-11;4,67E-09;2,22E-08;9,52E-10;1,30E-10;2,33E-08
2,13;5,21E-11;1,56E-12;4,18E-13;5,41E-11;4,24E-10;1,39E-11;2,09E-12;4,40E-10;4,14E-09;1,37E-10;1,89E-11;4,30E-09;2,07E-08;6,83E-10;9,34E-11;2,14E-08
2,14;4,79E-11;1,05E-12;2,91E-13;4,92E-11;3,87E-10;9,41E-12;1,44E-12;3,98E-10;3,78E-09;9,31E-11;1,29E-11;3,89E-09;1,89E-08;4,65E-10;6,39E-11;1,94E-08
2,15;4,53E-11;7,37E-13;1,94E-13;4,62E-11;3,63E-10;6,63E-12;9,90E-13;3,71E-10;3,54E-09;6,56E-11;8,95E-12;3,61E-09;1,77E-08;3,27E-10;4,43E-11;1,80E-08
2,16;4,27E-11;5,40E-13;1,40E-13;4,33E-11;3,44E-10;4,83E-12;7,19E-13;3,50E-10;3,36E-09;4,78E-11;6,51E-12;3,42E-09;1,68E-08;2,39E-10;3,22E-11;1,70E-08
2,17;3,93E-11;3,95E-13;1,10E-13;3,99E-11;3,17E-10;3,57E-12;5,48E-13;3,21E-10;3,09E-09;3,53E-11;4,93E-12;3,13E-09;1,54E-08;1,76E-10;2,44E-11;1,56E-08
2,18;3,72E-11;3,29E-13;8,85E-14;3,77E-11;2,98E-10;2,98E-12;4,44E-13;3,02E-10;2,91E-09;2,95E-11;4,00E-12;2,94E-09;1,45E-08;1,47E-10;1,98E-11;1,47E-08
2,19;3,52E-11;2,78E-13;7,28E-14;3,56E-11;2,83E-10;2,49E-12;3,78E-13;2,85E-10;2,76E-09;2,46E-11;3,43E-12;2,78E-09;1,37E-08;1,23E-10;1,70E-11;1,39E-08
2,20;3,30E-11;2,37E-13;6,03E-14;3,33E-11;2,64E-10;2,07E-12;3,14E-13;2,67E-10;2,58E-09;2,04E-11;2,85E-12;2,60E-09;1,29E-08;1,02E-10;1,41E-11;1,30E-08
2,21;3,08E-11;2,15E-13;5,58E-14;3,11E-11;2,46E-10;1,86E-12;2,82E-13;2,48E-10;2,40E-09;1,83E-11;2,54E-12;2,42E-09;1,20E-08;9,15E-11;1,26E-11;1,21E-08
2,22;2,90E-11;1,89E-13;5,33E-14;2,92E-11;2,29E-10;1,68E-12;2,59E-13;2,31E-10;2,23E-09;1,66E-11;2,32E-12;2,25E-09;1,11E-08;8,27E-11;1,15E-11;1,12E-08
2,23;2,81E-11;1,77E-13;4,83E-14;2,84E-11;2,20E-10;1,57E-12;2,38E-13;2,22E-10;2,14E-09;1,55E-11;2,13E-12;2,16E-09;1,07E-08;7,72E-11;1,06E-11;1,08E-08
2,24;2,67E-11;1,66E-13;4,28E-14;2,69E-11;2,09E-10;1,48E-12;2,19E-13;2,11E-10;2,03E-09;1,46E-11;1,98E-12;2,05E-09;1,01E-08;7,29E-11;9,81E-12;1,02E-08
2,25;2,52E-11;1,55E-13;4,35E-14;2,54E-11;1,96E-10;1,39E-12;2,17E-13;1,97E-10;1,90E-09;1,37E-11;1,96E-12;1,91E-09;9,47E-09;6,86E-11;9,69E-12;9,55E-09
2,26;2,43E-11;1,46E-13;3,96E-14;2,45E-11;1,87E-10;1,30E-12;2,04E-13;1,89E-10;1,82E-09;1,29E-11;1,85E-12;1,83E-09;9,06E-09;6,43E-11;9,14E-12;9,13E-09
2,27;2,33E-11;1,51E-13;4,63E-14;2,35E-11;1,79E-10;1,31E-12;2,02E-13;1,80E-10;1,73E-09;1,29E-11;1,75E-12;1,75E-09;8,65E-09;6,44E-11;8,66E-12;8,72E-09
2,28;2,22E-11;1,43E-13;4,25E-14;2,24E-11;1,69E-10;1,26E-12;1,91E-13;1,70E-10;1,63E-09;1,24E-11;1,68E-12;1,65E-09;8,15E-09;6,18E-11;8,30E-12;8,22E-09
2,29;2,15E-11;1,39E-13;4,85E-14;2,17E-11;1,64E-10;1,19E-12;1,97E-13;1,65E-10;1,59E-09;1,16E-11;1,68E-12;1,60E-09;7,92E-09;5,82E-11;8,26E-12;7,99E-09
2,30;2,10E-11;1,33E-13;4,12E-14;2,12E-11;1,58E-10;1,12E-12;1,79E-13;1,59E-10;1,53E-09;1,10E-11;1,56E-12;1,54E-09;7,61E-09;5,49E-11;7,69E-12;7,67E-09
2,31;2,01E-11;1,17E-13;4,37E-14;2,03E-11;1,49E-10;1,03E-12;1,80E-13;1,51E-10;1,44E-09;1,01E-11;1,54E-12;1,45E-09;7,19E-09;5,06E-11;7,59E-12;7,25E-09
2,32;1,93E-11;1,21E-13;3,44E-14;1,94E-11;1,44E-10;1,07E-12;1,66E-13;1,45E-10;1,39E-09;1,05E-11;1,48E-12;1,40E-09;6,92E-09;5,27E-11;7,31E-12;6,98E-09
2,33;1,85E-11;1,21E-13;3,49E-14;1,87E-11;1,35E-10;1,06E-12;1,54E-13;1,36E-10;1,30E-09;1,04E-11;1,35E-12;1,31E-09;6,48E-09;5,21E-11;6,65E-12;6,54E-09
2,34;1,80E-11;1,13E-13;3,69E-14;1,81E-11;1,32E-10;9,89E-13;1,53E-13;1,33E-10;1,27E-09;9,75E-12;1,32E-12;1,29E-09;6,35E-09;4,87E-11;6,49E-12;6,40E-09
2,35;1,79E-11;1,15E-13;3,60E-14;1,80E-11;1,30E-10;9,66E-13;1,54E-13;1,31E-10;1,25E-09;9,47E-12;1,33E-12;1,26E-09;6,23E-09;4,73E-11;6,55E-12;6,28E-09
2,36;1,71E-11;1,09E-13;3,32E-14;1,72E-11;1,24E-10;9,03E-13;1,47E-13;1,25E-10;1,19E-09;8,85E-12;1,28E-12;1,20E-09;5,93E-09;4,42E-11;6,33E-12;5,98E-09
