zero of S position (m) defined 1334,4m before the entrance of the first dipole;Stabilised Pressure profils Dose = 10A*h (7BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
9,52;4,93E-12;1,68E-14;2,21E-14;4,97E-12;7,70E-12;1,92E-14;2,24E-14;7,74E-12;3,53E-11;4,35E-14;2,46E-14;3,54E-11;1,58E-10;1,51E-13;3,47E-14;1,58E-10
9,53;4,74E-12;1,33E-14;2,10E-14;4,78E-12;7,51E-12;1,56E-14;2,11E-14;7,55E-12;3,52E-11;3,84E-14;2,28E-14;3,52E-11;1,58E-10;1,40E-13;3,02E-14;1,58E-10
9,54;4,78E-12;2,02E-14;2,38E-14;4,82E-12;7,82E-12;2,16E-14;2,40E-14;7,87E-12;3,82E-11;3,54E-14;2,54E-14;3,83E-11;1,73E-10;9,67E-14;3,19E-14;1,74E-10
9,55;4,66E-12;1,72E-14;2,35E-14;4,70E-12;7,93E-12;1,82E-14;2,36E-14;7,97E-12;4,06E-11;2,84E-14;2,44E-14;4,07E-11;1,86E-10;7,38E-14;2,80E-14;1,86E-10
9,56;4,82E-12;1,24E-14;2,45E-14;4,86E-12;8,21E-12;1,32E-14;2,46E-14;8,25E-12;4,21E-11;2,13E-14;2,51E-14;4,22E-11;1,93E-10;5,72E-14;2,73E-14;1,93E-10
9,57;4,80E-12;1,36E-14;2,12E-14;4,83E-12;8,34E-12;1,39E-14;2,13E-14;8,37E-12;4,37E-11;1,75E-14;2,17E-14;4,38E-11;2,01E-10;3,32E-14;2,37E-14;2,01E-10
9,58;4,77E-12;1,76E-14;2,08E-14;4,81E-12;8,43E-12;1,81E-14;2,08E-14;8,47E-12;4,50E-11;2,25E-14;2,10E-14;4,51E-11;2,08E-10;4,22E-14;2,22E-14;2,08E-10
9,59;4,84E-12;1,28E-14;2,02E-14;4,87E-12;8,56E-12;1,31E-14;2,02E-14;8,59E-12;4,58E-11;1,61E-14;2,04E-14;4,58E-11;2,11E-10;2,97E-14;2,13E-14;2,11E-10
9,60;4,89E-12;1,28E-14;2,37E-14;4,92E-12;9,01E-12;1,31E-14;2,37E-14;9,04E-12;5,02E-11;1,63E-14;2,39E-14;5,02E-11;2,33E-10;3,05E-14;2,46E-14;2,33E-10
9,61;5,09E-12;1,74E-14;2,26E-14;5,13E-12;9,25E-12;1,76E-14;2,27E-14;9,29E-12;5,08E-11;2,00E-14;2,28E-14;5,09E-11;2,36E-10;3,06E-14;2,36E-14;2,36E-10
9,62;5,00E-12;1,58E-14;2,43E-14;5,04E-12;9,51E-12;1,60E-14;2,43E-14;9,55E-12;5,46E-11;1,78E-14;2,45E-14;5,47E-11;2,55E-10;2,57E-14;2,53E-14;2,55E-10
9,63;5,05E-12;1,62E-14;2,32E-14;5,09E-12;9,87E-12;1,65E-14;2,32E-14;9,91E-12;5,81E-11;1,93E-14;2,34E-14;5,81E-11;2,72E-10;3,17E-14;2,44E-14;2,72E-10
9,64;5,29E-12;1,76E-14;1,87E-14;5,32E-12;1,03E-11;1,79E-14;1,87E-14;1,04E-11;6,09E-11;2,11E-14;1,89E-14;6,09E-11;2,85E-10;3,52E-14;1,99E-14;2,85E-10
9,65;4,87E-12;1,61E-14;2,23E-14;4,91E-12;1,02E-11;1,64E-14;2,23E-14;1,03E-11;6,39E-11;1,98E-14;2,24E-14;6,39E-11;3,02E-10;3,48E-14;2,31E-14;3,02E-10
9,66;5,18E-12;1,80E-14;2,32E-14;5,22E-12;1,09E-11;1,83E-14;2,32E-14;1,10E-11;6,86E-11;2,14E-14;2,35E-14;6,87E-11;3,25E-10;3,50E-14;2,48E-14;3,25E-10
9,67;5,25E-12;1,67E-14;2,51E-14;5,29E-12;1,15E-11;1,73E-14;2,51E-14;1,15E-11;7,35E-11;2,34E-14;2,55E-14;7,35E-11;3,49E-10;5,05E-14;2,74E-14;3,49E-10
9,68;5,08E-12;1,62E-14;1,98E-14;5,11E-12;1,17E-11;1,68E-14;1,98E-14;1,18E-11;7,84E-11;2,24E-14;2,02E-14;7,85E-11;3,75E-10;4,73E-14;2,19E-14;3,75E-10
9,69;5,49E-12;1,38E-14;2,31E-14;5,53E-12;1,25E-11;1,45E-14;2,31E-14;1,25E-11;8,21E-11;2,17E-14;2,36E-14;8,21E-11;3,92E-10;5,40E-14;2,55E-14;3,92E-10
9,70;5,51E-12;1,66E-14;1,90E-14;5,55E-12;1,29E-11;1,75E-14;1,91E-14;1,30E-11;8,72E-11;2,67E-14;1,98E-14;8,72E-11;4,17E-10;6,76E-14;2,28E-14;4,17E-10
9,71;5,21E-12;1,56E-14;2,17E-14;5,24E-12;1,32E-11;1,70E-14;2,18E-14;1,32E-11;9,27E-11;3,16E-14;2,29E-14;9,28E-11;4,46E-10;9,61E-14;2,81E-14;4,46E-10
9,72;5,41E-12;1,58E-14;2,29E-14;5,45E-12;1,40E-11;1,78E-14;2,31E-14;1,40E-11;9,99E-11;3,76E-14;2,47E-14;1,00E-10;4,82E-10;1,26E-13;3,20E-14;4,82E-10
9,73;5,49E-12;1,57E-14;2,27E-14;5,53E-12;1,48E-11;1,87E-14;2,28E-14;1,48E-11;1,08E-10;4,82E-14;2,47E-14;1,08E-10;5,21E-10;1,79E-13;3,30E-14;5,21E-10
9,74;5,42E-12;1,78E-14;2,12E-14;5,46E-12;1,57E-11;2,19E-14;2,15E-14;1,58E-11;1,19E-10;6,27E-14;2,43E-14;1,19E-10;5,77E-10;2,44E-13;3,67E-14;5,78E-10
9,75;5,72E-12;1,24E-14;2,25E-14;5,76E-12;1,67E-11;1,79E-14;2,30E-14;1,67E-11;1,26E-10;7,33E-14;2,78E-14;1,26E-10;6,12E-10;3,19E-13;4,92E-14;6,13E-10
9,76;5,60E-12;1,73E-14;2,43E-14;5,64E-12;1,75E-11;2,51E-14;2,49E-14;1,76E-11;1,37E-10;1,03E-13;3,12E-14;1,37E-10;6,67E-10;4,48E-13;5,93E-14;6,67E-10
9,77;5,76E-12;2,32E-14;1,71E-14;5,80E-12;1,87E-11;3,56E-14;1,80E-14;1,87E-11;1,48E-10;1,60E-13;2,68E-14;1,48E-10;7,21E-10;7,14E-13;6,60E-14;7,22E-10
9,78;6,21E-12;2,02E-14;1,97E-14;6,25E-12;2,02E-11;3,79E-14;2,09E-14;2,03E-11;1,60E-10;2,14E-13;3,34E-14;1,60E-10;7,82E-10;9,99E-13;8,91E-14;7,83E-10
9,79;6,00E-12;2,36E-14;2,49E-14;6,05E-12;2,12E-11;4,58E-14;2,65E-14;2,13E-11;1,73E-10;2,67E-13;4,25E-14;1,74E-10;8,49E-10;1,25E-12;1,14E-13;8,51E-10
9,80;6,02E-12;1,99E-14;2,23E-14;6,06E-12;2,21E-11;4,49E-14;2,41E-14;2,22E-11;1,83E-10;2,94E-13;4,25E-14;1,83E-10;8,98E-10;1,40E-12;1,24E-13;8,99E-10
9,81;6,25E-12;2,15E-14;1,85E-14;6,29E-12;2,34E-11;4,72E-14;2,05E-14;2,35E-11;1,95E-10;3,04E-13;4,11E-14;1,95E-10;9,56E-10;1,45E-12;1,32E-13;9,58E-10
9,82;6,49E-12;2,02E-14;2,75E-14;6,54E-12;2,48E-11;4,91E-14;2,98E-14;2,48E-11;2,07E-10;3,38E-13;5,34E-14;2,08E-10;1,02E-09;1,62E-12;1,58E-13;1,02E-09
9,83;6,41E-12;2,19E-14;2,88E-14;6,46E-12;2,60E-11;5,39E-14;3,13E-14;2,60E-11;2,21E-10;3,73E-13;5,63E-14;2,22E-10;1,09E-09;1,79E-12;1,67E-13;1,09E-09
9,84;6,67E-12;2,38E-14;1,98E-14;6,71E-12;2,81E-11;5,95E-14;2,27E-14;2,82E-11;2,42E-10;4,17E-13;5,15E-14;2,43E-10;1,19E-09;2,00E-12;1,80E-13;1,20E-09
9,85;6,77E-12;2,42E-14;2,14E-14;6,82E-12;2,90E-11;6,22E-14;2,43E-14;2,91E-11;2,52E-10;4,43E-13;5,33E-14;2,52E-10;1,24E-09;2,13E-12;1,82E-13;1,24E-09
9,86;7,07E-12;2,12E-14;2,02E-14;7,11E-12;3,09E-11;6,09E-14;2,32E-14;3,09E-11;2,69E-10;4,58E-13;5,36E-14;2,69E-10;1,33E-09;2,22E-12;1,88E-13;1,33E-09
9,87;7,23E-12;2,22E-14;2,76E-14;7,28E-12;3,26E-11;6,21E-14;3,08E-14;3,27E-11;2,87E-10;4,61E-13;6,35E-14;2,87E-10;1,41E-09;2,23E-12;2,09E-13;1,42E-09
9,88;7,45E-12;2,70E-14;2,84E-14;7,51E-12;3,50E-11;7,15E-14;3,19E-14;3,51E-11;3,10E-10;5,16E-13;6,64E-14;3,11E-10;1,53E-09;2,49E-12;2,20E-13;1,54E-09
9,89;7,78E-12;2,45E-14;2,40E-14;7,83E-12;3,66E-11;7,09E-14;2,78E-14;3,67E-11;3,25E-10;5,34E-13;6,48E-14;3,26E-10;1,61E-09;2,59E-12;2,30E-13;1,61E-09
9,90;7,91E-12;2,42E-14;2,23E-14;7,95E-12;3,90E-11;7,13E-14;2,62E-14;3,91E-11;3,50E-10;5,43E-13;6,59E-14;3,51E-10;1,73E-09;2,64E-12;2,42E-13;1,74E-09
9,91;8,11E-12;2,85E-14;2,49E-14;8,16E-12;4,12E-11;8,43E-14;2,93E-14;4,13E-11;3,72E-10;6,43E-13;7,30E-14;3,73E-10;1,84E-09;3,13E-12;2,67E-13;1,85E-09
9,92;8,52E-12;2,52E-14;2,72E-14;8,57E-12;4,39E-11;8,59E-14;3,23E-14;4,40E-11;3,98E-10;6,93E-13;8,35E-14;3,98E-10;1,97E-09;3,39E-12;3,11E-13;1,97E-09
9,93;8,54E-12;2,69E-14;2,73E-14;8,59E-12;4,59E-11;9,94E-14;3,31E-14;4,61E-11;4,20E-10;8,24E-13;9,06E-14;4,21E-10;2,08E-09;4,05E-12;3,47E-13;2,09E-09
9,94;8,84E-12;2,60E-14;2,45E-14;8,89E-12;4,84E-11;1,10E-13;3,13E-14;4,86E-11;4,45E-10;9,45E-13;9,91E-14;4,46E-10;2,20E-09;4,66E-12;4,00E-13;2,21E-09
9,95;9,16E-12;3,00E-14;3,75E-14;9,22E-12;5,12E-11;1,27E-13;4,52E-14;5,14E-11;4,72E-10;1,10E-12;1,23E-13;4,73E-10;2,34E-09;5,41E-12;4,66E-13;2,35E-09
9,96;9,64E-12;3,84E-14;3,05E-14;9,71E-12;5,48E-11;1,53E-13;3,98E-14;5,50E-11;5,06E-10;1,30E-12;1,34E-13;5,08E-10;2,51E-09;6,39E-12;5,50E-13;2,52E-09
9,97;9,71E-12;3,96E-14;3,29E-14;9,78E-12;5,81E-11;1,83E-13;4,44E-14;5,83E-11;5,42E-10;1,62E-12;1,60E-13;5,44E-10;2,69E-09;8,00E-12;6,73E-13;2,70E-09
9,98;1,01E-11;4,55E-14;3,43E-14;1,02E-11;6,14E-11;2,28E-13;4,88E-14;6,17E-11;5,74E-10;2,05E-12;1,93E-13;5,77E-10;2,85E-09;1,01E-11;8,36E-13;2,87E-09
9,99;1,06E-11;5,56E-14;3,78E-14;1,07E-11;6,55E-11;2,92E-13;5,65E-14;6,58E-11;6,14E-10;2,65E-12;2,43E-13;6,17E-10;3,05E-09;1,31E-11;1,07E-12;3,07E-09
10,00;1,11E-11;6,50E-14;4,12E-14;1,12E-11;7,08E-11;3,80E-13;6,58E-14;7,12E-11;6,68E-10;3,53E-12;3,13E-13;6,72E-10;3,32E-09;1,75E-11;1,41E-12;3,34E-09
10,01;1,17E-11;7,29E-14;5,73E-14;1,18E-11;7,51E-11;4,73E-13;8,99E-14;7,57E-11;7,10E-10;4,48E-12;4,16E-13;7,15E-10;3,53E-09;2,23E-11;1,86E-12;3,55E-09
10,02;1,22E-11;9,00E-14;4,60E-14;1,23E-11;8,00E-11;6,04E-13;8,82E-14;8,07E-11;7,58E-10;5,75E-12;5,10E-13;7,65E-10;3,77E-09;2,86E-11;2,39E-12;3,80E-09
10,03;1,23E-11;1,10E-13;5,86E-14;1,25E-11;8,43E-11;7,33E-13;1,08E-13;8,51E-11;8,04E-10;6,97E-12;6,04E-13;8,11E-10;4,00E-09;3,47E-11;2,81E-12;4,04E-09
10,04;1,30E-11;1,19E-13;5,88E-14;1,32E-11;8,95E-11;8,40E-13;1,16E-13;9,05E-11;8,54E-10;8,06E-12;6,93E-13;8,63E-10;4,25E-09;4,01E-11;3,26E-12;4,30E-09
10,05;1,35E-11;1,37E-13;6,84E-14;1,37E-11;9,42E-11;9,39E-13;1,31E-13;9,53E-11;9,01E-10;8,95E-12;7,61E-13;9,11E-10;4,49E-09;4,46E-11;3,56E-12;4,54E-09
10,06;1,36E-11;1,51E-13;6,95E-14;1,38E-11;9,73E-11;1,01E-12;1,38E-13;9,85E-11;9,34E-10;9,61E-12;8,25E-13;9,45E-10;4,65E-09;4,78E-11;3,88E-12;4,71E-09
10,07;1,41E-11;1,61E-13;6,85E-14;1,44E-11;1,00E-10;1,07E-12;1,41E-13;1,02E-10;9,63E-10;1,02E-11;8,70E-13;9,74E-10;4,79E-09;5,06E-11;4,11E-12;4,85E-09
10,08;1,43E-11;1,64E-13;8,77E-14;1,46E-11;1,03E-10;1,13E-12;1,65E-13;1,04E-10;9,90E-10;1,08E-11;9,41E-13;1,00E-09;4,93E-09;5,39E-11;4,39E-12;4,99E-09
10,09;1,47E-11;1,74E-13;7,92E-14;1,49E-11;1,06E-10;1,19E-12;1,61E-13;1,07E-10;1,02E-09;1,14E-11;9,75E-13;1,03E-09;5,07E-09;5,66E-11;4,60E-12;5,13E-09
10,10;1,47E-11;1,77E-13;8,78E-14;1,49E-11;1,07E-10;1,24E-12;1,71E-13;1,09E-10;1,03E-09;1,18E-11;1,00E-12;1,04E-09;5,14E-09;5,89E-11;4,70E-12;5,20E-09
10,11;1,51E-11;1,76E-13;8,18E-14;1,53E-11;1,09E-10;1,26E-12;1,67E-13;1,11E-10;1,05E-09;1,21E-11;1,02E-12;1,07E-09;5,25E-09;6,01E-11;4,79E-12;5,31E-09
10,12;1,50E-11;1,80E-13;8,13E-14;1,52E-11;1,10E-10;1,26E-12;1,66E-13;1,12E-10;1,06E-09;1,20E-11;1,01E-12;1,08E-09;5,30E-09;5,99E-11;4,78E-12;5,36E-09
10,13;1,51E-11;1,85E-13;7,88E-14;1,53E-11;1,12E-10;1,26E-12;1,64E-13;1,13E-10;1,08E-09;1,20E-11;1,01E-12;1,09E-09;5,38E-09;5,96E-11;4,79E-12;5,44E-09
10,14;1,54E-11;1,86E-13;8,75E-14;1,57E-11;1,14E-10;1,25E-12;1,72E-13;1,15E-10;1,09E-09;1,18E-11;1,01E-12;1,11E-09;5,46E-09;5,90E-11;4,76E-12;5,52E-09
10,15;1,55E-11;1,85E-13;8,66E-14;1,58E-11;1,14E-10;1,22E-12;1,69E-13;1,15E-10;1,10E-09;1,16E-11;9,90E-13;1,11E-09;5,46E-09;5,76E-11;4,64E-12;5,52E-09
10,16;1,53E-11;1,68E-13;7,30E-14;1,56E-11;1,13E-10;1,17E-12;1,53E-13;1,15E-10;1,09E-09;1,12E-11;9,50E-13;1,11E-09;5,45E-09;5,59E-11;4,50E-12;5,51E-09
10,17;1,55E-11;1,64E-13;8,18E-14;1,57E-11;1,14E-10;1,14E-12;1,59E-13;1,15E-10;1,10E-09;1,09E-11;9,32E-13;1,11E-09;5,47E-09;5,41E-11;4,37E-12;5,53E-09
10,18;1,53E-11;1,57E-13;7,39E-14;1,55E-11;1,14E-10;1,09E-12;1,47E-13;1,15E-10;1,10E-09;1,04E-11;8,75E-13;1,11E-09;5,46E-09;5,17E-11;4,11E-12;5,52E-09
10,19;1,53E-11;1,51E-13;7,60E-14;1,56E-11;1,13E-10;1,03E-12;1,45E-13;1,14E-10;1,09E-09;9,80E-12;8,39E-13;1,10E-09;5,42E-09;4,88E-11;3,92E-12;5,47E-09
10,20;1,50E-11;1,47E-13;7,12E-14;1,52E-11;1,11E-10;9,61E-13;1,36E-13;1,12E-10;1,07E-09;9,10E-12;7,81E-13;1,08E-09;5,34E-09;4,53E-11;3,65E-12;5,39E-09
10,21;1,50E-11;1,38E-13;6,66E-14;1,52E-11;1,10E-10;9,02E-13;1,27E-13;1,11E-10;1,06E-09;8,54E-12;7,26E-13;1,07E-09;5,29E-09;4,25E-11;3,39E-12;5,34E-09
10,22;1,49E-11;1,27E-13;6,73E-14;1,51E-11;1,10E-10;8,31E-13;1,23E-13;1,11E-10;1,06E-09;7,87E-12;6,83E-13;1,07E-09;5,30E-09;3,92E-11;3,17E-12;5,34E-09
10,23;1,48E-11;1,27E-13;6,96E-14;1,50E-11;1,09E-10;7,90E-13;1,22E-13;1,09E-10;1,05E-09;7,43E-12;6,44E-13;1,05E-09;5,21E-09;3,69E-11;2,97E-12;5,25E-09
10,24;1,49E-11;1,17E-13;6,31E-14;1,51E-11;1,08E-10;7,45E-13;1,12E-13;1,09E-10;1,04E-09;7,02E-12;6,03E-13;1,05E-09;5,18E-09;3,49E-11;2,79E-12;5,22E-09
10,25;1,48E-11;1,12E-13;6,07E-14;1,50E-11;1,07E-10;6,91E-13;1,07E-13;1,08E-10;1,03E-09;6,48E-12;5,65E-13;1,04E-09;5,12E-09;3,22E-11;2,60E-12;5,16E-09
10,26;1,46E-11;1,05E-13;5,95E-14;1,48E-11;1,06E-10;6,54E-13;1,03E-13;1,06E-10;1,02E-09;6,14E-12;5,42E-13;1,02E-09;5,06E-09;3,05E-11;2,49E-12;5,09E-09
10,27;1,47E-11;1,03E-13;6,39E-14;1,49E-11;1,05E-10;6,29E-13;1,06E-13;1,06E-10;1,01E-09;5,89E-12;5,31E-13;1,01E-09;5,02E-09;2,93E-11;2,42E-12;5,05E-09
10,28;1,44E-11;9,70E-14;6,59E-14;1,45E-11;1,04E-10;6,03E-13;1,07E-13;1,05E-10;1,01E-09;5,67E-12;5,14E-13;1,01E-09;5,01E-09;2,82E-11;2,33E-12;5,04E-09
10,29;1,45E-11;1,01E-13;6,06E-14;1,46E-11;1,04E-10;5,92E-13;1,00E-13;1,05E-10;1,00E-09;5,50E-12;4,97E-13;1,01E-09;5,00E-09;2,73E-11;2,26E-12;5,03E-09
10,30;1,44E-11;1,01E-13;5,28E-14;1,46E-11;1,03E-10;5,71E-13;9,08E-14;1,04E-10;9,93E-10;5,27E-12;4,70E-13;9,99E-10;4,95E-09;2,62E-11;2,16E-12;4,97E-09
10,31;1,41E-11;9,08E-14;5,68E-14;1,43E-11;1,02E-10;5,59E-13;9,44E-14;1,03E-10;9,84E-10;5,24E-12;4,71E-13;9,90E-10;4,90E-09;2,60E-11;2,14E-12;4,93E-09
10,32;1,40E-11;8,71E-14;5,27E-14;1,41E-11;1,02E-10;5,51E-13;8,99E-14;1,02E-10;9,78E-10;5,19E-12;4,62E-13;9,83E-10;4,87E-09;2,58E-11;2,11E-12;4,90E-09
10,33;1,39E-11;9,12E-14;4,70E-14;1,41E-11;1,01E-10;5,53E-13;8,39E-14;1,01E-10;9,70E-10;5,17E-12;4,52E-13;9,75E-10;4,83E-09;2,57E-11;2,09E-12;4,86E-09
10,34;1,40E-11;8,33E-14;4,19E-14;1,41E-11;1,01E-10;5,36E-13;7,85E-14;1,01E-10;9,67E-10;5,06E-12;4,45E-13;9,73E-10;4,82E-09;2,52E-11;2,07E-12;4,85E-09
10,35;1,42E-11;8,82E-14;5,08E-14;1,43E-11;1,01E-10;5,49E-13;8,70E-14;1,02E-10;9,69E-10;5,16E-12;4,49E-13;9,75E-10;4,83E-09;2,56E-11;2,06E-12;4,86E-09
10,36;1,41E-11;9,22E-14;4,87E-14;1,42E-11;1,01E-10;5,59E-13;8,49E-14;1,01E-10;9,67E-10;5,23E-12;4,48E-13;9,73E-10;4,82E-09;2,60E-11;2,06E-12;4,85E-09
10,37;1,44E-11;8,80E-14;4,98E-14;1,46E-11;1,01E-10;5,52E-13;8,57E-14;1,02E-10;9,69E-10;5,20E-12;4,45E-13;9,74E-10;4,82E-09;2,58E-11;2,04E-12;4,85E-09
10,38;1,42E-11;8,82E-14;5,31E-14;1,43E-11;1,00E-10;5,51E-13;8,97E-14;1,01E-10;9,62E-10;5,18E-12;4,56E-13;9,68E-10;4,79E-09;2,57E-11;2,08E-12;4,82E-09
10,39;1,40E-11;9,02E-14;4,43E-14;1,41E-11;1,01E-10;5,70E-13;8,12E-14;1,01E-10;9,66E-10;5,37E-12;4,50E-13;9,72E-10;4,81E-09;2,67E-11;2,09E-12;4,84E-09
10,40;1,43E-11;8,59E-14;5,12E-14;1,45E-11;1,02E-10;5,66E-13;8,92E-14;1,02E-10;9,74E-10;5,37E-12;4,70E-13;9,80E-10;4,85E-09;2,67E-11;2,16E-12;4,88E-09
10,41;1,44E-11;9,02E-14;4,50E-14;1,45E-11;1,02E-10;5,91E-13;8,44E-14;1,02E-10;9,74E-10;5,60E-12;4,79E-13;9,80E-10;4,85E-09;2,78E-11;2,23E-12;4,88E-09
10,42;1,42E-11;1,01E-13;4,58E-14;1,44E-11;1,01E-10;6,24E-13;8,70E-14;1,02E-10;9,69E-10;5,86E-12;4,99E-13;9,75E-10;4,83E-09;2,91E-11;2,33E-12;4,86E-09
10,43;1,46E-11;1,04E-13;5,24E-14;1,47E-11;1,02E-10;6,48E-13;9,45E-14;1,03E-10;9,79E-10;6,09E-12;5,16E-13;9,86E-10;4,88E-09;3,03E-11;2,39E-12;4,91E-09
10,44;1,46E-11;1,06E-13;6,07E-14;1,47E-11;1,02E-10;6,90E-13;1,06E-13;1,03E-10;9,78E-10;6,53E-12;5,57E-13;9,85E-10;4,87E-09;3,25E-11;2,56E-12;4,91E-09
10,45;1,45E-11;1,14E-13;6,19E-14;1,46E-11;1,02E-10;7,38E-13;1,11E-13;1,03E-10;9,82E-10;6,97E-12;6,08E-13;9,90E-10;4,89E-09;3,47E-11;2,81E-12;4,93E-09
10,46;1,47E-11;1,17E-13;6,25E-14;1,49E-11;1,03E-10;7,84E-13;1,15E-13;1,03E-10;9,81E-10;7,45E-12;6,41E-13;9,89E-10;4,89E-09;3,71E-11;2,98E-12;4,93E-09
10,47;1,46E-11;1,20E-13;6,30E-14;1,48E-11;1,04E-10;8,06E-13;1,17E-13;1,04E-10;9,93E-10;7,67E-12;6,57E-13;1,00E-09;4,95E-09;3,82E-11;3,06E-12;4,99E-09
10,48;1,45E-11;1,23E-13;6,96E-14;1,47E-11;1,03E-10;8,24E-13;1,26E-13;1,04E-10;9,83E-10;7,84E-12;6,85E-13;9,92E-10;4,90E-09;3,90E-11;3,17E-12;4,94E-09
10,49;1,41E-11;1,21E-13;6,64E-14;1,43E-11;1,01E-10;8,33E-13;1,23E-13;1,02E-10;9,72E-10;7,95E-12;6,86E-13;9,80E-10;4,84E-09;3,96E-11;3,19E-12;4,88E-09
10,50;1,43E-11;1,17E-13;6,58E-14;1,45E-11;1,02E-10;8,41E-13;1,23E-13;1,03E-10;9,77E-10;8,08E-12;6,93E-13;9,86E-10;4,87E-09;4,02E-11;3,23E-12;4,91E-09
10,51;1,45E-11;1,19E-13;6,93E-14;1,46E-11;1,01E-10;8,44E-13;1,27E-13;1,02E-10;9,69E-10;8,09E-12;7,04E-13;9,78E-10;4,82E-09;4,03E-11;3,27E-12;4,87E-09
10,52;1,41E-11;1,24E-13;6,59E-14;1,43E-11;9,94E-11;8,55E-13;1,24E-13;1,00E-10;9,52E-10;8,16E-12;7,03E-13;9,61E-10;4,74E-09;4,06E-11;3,28E-12;4,79E-09
10,53;1,42E-11;1,28E-13;6,61E-14;1,44E-11;9,86E-11;8,64E-13;1,24E-13;9,96E-11;9,43E-10;8,23E-12;7,03E-13;9,52E-10;4,69E-09;4,10E-11;3,28E-12;4,74E-09
10,54;1,41E-11;1,24E-13;6,55E-14;1,43E-11;9,75E-11;8,35E-13;1,22E-13;9,84E-11;9,32E-10;7,95E-12;6,90E-13;9,40E-10;4,64E-09;3,96E-11;3,21E-12;4,68E-09
10,55;1,41E-11;1,31E-13;5,30E-14;1,43E-11;9,45E-11;8,29E-13;1,08E-13;9,54E-11;8,98E-10;7,81E-12;6,58E-13;9,07E-10;4,47E-09;3,88E-11;3,10E-12;4,51E-09
10,56;1,37E-11;1,24E-13;6,08E-14;1,39E-11;9,13E-11;7,99E-13;1,14E-13;9,22E-11;8,67E-10;7,54E-12;6,43E-13;8,76E-10;4,32E-09;3,75E-11;2,99E-12;4,36E-09
10,57;1,34E-11;1,14E-13;5,94E-14;1,36E-11;8,74E-11;7,46E-13;1,09E-13;8,83E-11;8,28E-10;7,07E-12;6,10E-13;8,36E-10;4,12E-09;3,52E-11;2,84E-12;4,16E-09
10,58;1,27E-11;1,05E-13;5,44E-14;1,28E-11;8,28E-11;6,78E-13;9,99E-14;8,35E-11;7,84E-10;6,41E-12;5,54E-13;7,91E-10;3,90E-09;3,19E-11;2,57E-12;3,93E-09
10,59;1,23E-11;9,45E-14;5,05E-14;1,24E-11;7,71E-11;5,70E-13;8,78E-14;7,77E-11;7,25E-10;5,32E-12;4,61E-13;7,31E-10;3,60E-09;2,64E-11;2,12E-12;3,63E-09
10,60;1,20E-11;8,09E-14;5,19E-14;1,21E-11;7,32E-11;4,74E-13;8,31E-14;7,37E-11;6,85E-10;4,41E-12;3,95E-13;6,90E-10;3,40E-09;2,19E-11;1,78E-12;3,43E-09
10,61;1,14E-11;7,06E-14;4,70E-14;1,15E-11;6,74E-11;4,16E-13;7,40E-14;6,79E-11;6,28E-10;3,87E-12;3,44E-13;6,32E-10;3,12E-09;1,92E-11;1,54E-12;3,14E-09
10,62;1,11E-11;6,48E-14;3,72E-14;1,12E-11;6,27E-11;3,64E-13;6,09E-14;6,32E-11;5,79E-10;3,36E-12;2,98E-13;5,83E-10;2,88E-09;1,67E-11;1,35E-12;2,89E-09
10,63;1,02E-11;5,23E-14;4,06E-14;1,03E-11;5,79E-11;3,19E-13;6,22E-14;5,83E-11;5,35E-10;2,99E-12;2,78E-13;5,38E-10;2,66E-09;1,49E-11;1,24E-12;2,67E-09
10,64;1,01E-11;6,03E-14;4,66E-14;1,02E-11;5,36E-11;3,01E-13;6,61E-14;5,40E-11;4,89E-10;2,71E-12;2,60E-13;4,92E-10;2,42E-09;1,34E-11;1,12E-12;2,44E-09
10,65;9,75E-12;5,65E-14;3,96E-14;9,84E-12;4,97E-11;2,75E-13;5,65E-14;5,00E-11;4,49E-10;2,46E-12;2,26E-13;4,52E-10;2,22E-09;1,22E-11;9,79E-13;2,24E-09
10,66;9,32E-12;5,13E-14;5,06E-14;9,42E-12;4,50E-11;2,38E-13;6,53E-14;4,53E-11;4,02E-10;2,11E-12;2,12E-13;4,04E-10;1,99E-09;1,04E-11;8,66E-13;2,00E-09
10,67;8,97E-12;5,26E-14;4,23E-14;9,06E-12;4,06E-11;2,15E-13;5,55E-14;4,09E-11;3,57E-10;1,84E-12;1,88E-13;3,59E-10;1,76E-09;9,05E-12;7,76E-13;1,77E-09
10,68;8,63E-12;5,47E-14;4,38E-14;8,73E-12;3,65E-11;2,19E-13;5,69E-14;3,68E-11;3,15E-10;1,86E-12;1,88E-13;3,17E-10;1,55E-09;9,17E-12;7,72E-13;1,56E-09
10,69;8,35E-12;5,77E-14;5,63E-14;8,46E-12;3,19E-11;1,96E-13;6,76E-14;3,22E-11;2,68E-10;1,58E-12;1,80E-13;2,69E-10;1,32E-09;7,73E-12;6,81E-13;1,32E-09
10,70;7,95E-12;7,03E-14;7,98E-14;8,10E-12;2,65E-11;1,79E-13;8,85E-14;2,68E-11;2,12E-10;1,26E-12;1,75E-13;2,14E-10;1,04E-09;6,07E-12;5,60E-13;1,04E-09
