zero of S position (m) defined 1334,4m before the entrance of the first dipole;Stabilised Pressure profils Dose = 100A*h (7BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
Average (mbar)?;6,58E-12;4,60E-14;5,60E-14;6,68E-12;1,03E-11;5,76E-14;5,65E-14;1,04E-11;4,72E-11;1,74E-13;6,16E-14;4,74E-11;2,11E-10;6,91E-13;8,44E-14;2,12E-10
S position (m);H2;CO;CO2;Total;H2;CO;CO2;Total;H2;CO;CO2;Total;H2;CO;CO2;Total
13,11;4,82E-12;1,94E-14;2,20E-14;4,86E-12;6,34E-12;2,15E-14;2,21E-14;6,38E-12;2,15E-11;4,33E-14;2,31E-14;2,16E-11;8,90E-11;1,40E-13;2,76E-14;8,92E-11
13,12;4,69E-12;2,06E-14;2,52E-14;4,74E-12;6,17E-12;2,27E-14;2,53E-14;6,21E-12;2,09E-11;4,35E-14;2,63E-14;2,10E-11;8,65E-11;1,36E-13;3,07E-14;8,66E-11
13,13;4,84E-12;1,87E-14;2,75E-14;4,89E-12;6,29E-12;2,07E-14;2,76E-14;6,34E-12;2,08E-11;4,14E-14;2,85E-14;2,09E-11;8,53E-11;1,33E-13;3,27E-14;8,55E-11
13,14;4,59E-12;2,15E-14;2,81E-14;4,64E-12;6,04E-12;2,35E-14;2,82E-14;6,10E-12;2,06E-11;4,31E-14;2,91E-14;2,07E-11;8,55E-11;1,31E-13;3,31E-14;8,56E-11
13,15;4,43E-12;2,35E-14;2,84E-14;4,49E-12;5,82E-12;2,55E-14;2,85E-14;5,87E-12;1,96E-11;4,59E-14;2,94E-14;1,97E-11;8,11E-11;1,37E-13;3,32E-14;8,12E-11
13,16;4,64E-12;2,10E-14;2,35E-14;4,68E-12;6,02E-12;2,28E-14;2,36E-14;6,07E-12;1,99E-11;4,10E-14;2,45E-14;1,99E-11;8,14E-11;1,22E-13;2,83E-14;8,15E-11
13,17;4,65E-12;2,05E-14;2,55E-14;4,69E-12;5,99E-12;2,24E-14;2,56E-14;6,04E-12;1,94E-11;4,12E-14;2,65E-14;1,95E-11;7,92E-11;1,25E-13;3,02E-14;7,93E-11
13,18;4,51E-12;1,97E-14;2,62E-14;4,56E-12;5,82E-12;2,14E-14;2,63E-14;5,87E-12;1,89E-11;3,90E-14;2,70E-14;1,89E-11;7,69E-11;1,17E-13;3,04E-14;7,70E-11
13,19;4,44E-12;1,87E-14;3,67E-14;4,50E-12;5,72E-12;2,05E-14;3,68E-14;5,78E-12;1,85E-11;3,84E-14;3,75E-14;1,86E-11;7,55E-11;1,18E-13;4,08E-14;7,57E-11
13,20;4,52E-12;2,02E-14;2,97E-14;4,57E-12;5,75E-12;2,19E-14;2,97E-14;5,80E-12;1,81E-11;3,82E-14;3,04E-14;1,81E-11;7,28E-11;1,11E-13;3,36E-14;7,29E-11
13,21;4,76E-12;1,98E-14;3,21E-14;4,82E-12;5,96E-12;2,15E-14;3,22E-14;6,01E-12;1,79E-11;3,91E-14;3,29E-14;1,80E-11;7,12E-11;1,17E-13;3,61E-14;7,13E-11
13,22;4,63E-12;2,25E-14;2,78E-14;4,68E-12;5,84E-12;2,42E-14;2,78E-14;5,89E-12;1,79E-11;4,14E-14;2,86E-14;1,80E-11;7,15E-11;1,18E-13;3,19E-14;7,17E-11
13,23;4,80E-12;2,14E-14;3,02E-14;4,85E-12;5,97E-12;2,30E-14;3,02E-14;6,02E-12;1,76E-11;3,89E-14;3,09E-14;1,77E-11;6,95E-11;1,09E-13;3,40E-14;6,96E-11
13,24;4,88E-12;1,63E-14;2,97E-14;4,92E-12;6,00E-12;1,79E-14;2,98E-14;6,05E-12;1,72E-11;3,36E-14;3,05E-14;1,73E-11;6,71E-11;1,03E-13;3,34E-14;6,72E-11
13,25;4,38E-12;2,35E-14;2,65E-14;4,43E-12;5,46E-12;2,50E-14;2,66E-14;5,52E-12;1,63E-11;4,02E-14;2,72E-14;1,64E-11;6,44E-11;1,07E-13;3,02E-14;6,46E-11
13,26;4,39E-12;1,70E-14;2,52E-14;4,43E-12;5,47E-12;1,85E-14;2,53E-14;5,51E-12;1,62E-11;3,33E-14;2,59E-14;1,63E-11;6,41E-11;9,91E-14;2,87E-14;6,42E-11
13,27;4,57E-12;1,98E-14;3,34E-14;4,62E-12;5,59E-12;2,13E-14;3,34E-14;5,64E-12;1,57E-11;3,58E-14;3,40E-14;1,58E-11;6,08E-11;1,00E-13;3,67E-14;6,09E-11
13,28;4,66E-12;2,41E-14;2,86E-14;4,71E-12;5,69E-12;2,55E-14;2,87E-14;5,75E-12;1,60E-11;3,94E-14;2,93E-14;1,61E-11;6,18E-11;1,01E-13;3,21E-14;6,19E-11
13,29;4,44E-12;1,90E-14;2,81E-14;4,48E-12;5,41E-12;2,04E-14;2,82E-14;5,46E-12;1,52E-11;3,47E-14;2,88E-14;1,53E-11;5,86E-11;9,80E-14;3,14E-14;5,88E-11
13,30;4,41E-12;2,02E-14;2,54E-14;4,46E-12;5,38E-12;2,15E-14;2,55E-14;5,43E-12;1,51E-11;3,47E-14;2,61E-14;1,51E-11;5,81E-11;9,32E-14;2,88E-14;5,82E-11
13,31;4,36E-12;1,88E-14;2,61E-14;4,40E-12;5,30E-12;2,01E-14;2,62E-14;5,35E-12;1,48E-11;3,33E-14;2,68E-14;1,48E-11;5,68E-11;9,20E-14;2,94E-14;5,69E-11
13,32;4,27E-12;2,29E-14;2,55E-14;4,32E-12;5,18E-12;2,42E-14;2,56E-14;5,23E-12;1,43E-11;3,72E-14;2,61E-14;1,44E-11;5,50E-11;9,49E-14;2,87E-14;5,51E-11
13,33;4,47E-12;2,08E-14;2,52E-14;4,52E-12;5,38E-12;2,22E-14;2,52E-14;5,42E-12;1,44E-11;3,52E-14;2,58E-14;1,44E-11;5,44E-11;9,34E-14;2,83E-14;5,46E-11
13,34;4,45E-12;2,36E-14;2,76E-14;4,50E-12;5,34E-12;2,48E-14;2,77E-14;5,40E-12;1,43E-11;3,66E-14;2,82E-14;1,43E-11;5,39E-11;8,89E-14;3,07E-14;5,41E-11
13,35;4,49E-12;1,60E-14;2,67E-14;4,53E-12;5,39E-12;1,73E-14;2,67E-14;5,44E-12;1,45E-11;2,98E-14;2,72E-14;1,45E-11;5,47E-11;8,52E-14;2,96E-14;5,49E-11
13,36;4,58E-12;1,67E-14;2,67E-14;4,62E-12;5,46E-12;1,79E-14;2,67E-14;5,51E-12;1,43E-11;2,99E-14;2,72E-14;1,43E-11;5,34E-11;8,30E-14;2,96E-14;5,35E-11
13,37;4,47E-12;2,24E-14;2,64E-14;4,51E-12;5,31E-12;2,35E-14;2,64E-14;5,36E-12;1,37E-11;3,48E-14;2,69E-14;1,38E-11;5,10E-11;8,51E-14;2,91E-14;5,11E-11
13,38;4,44E-12;2,37E-14;2,49E-14;4,49E-12;5,25E-12;2,49E-14;2,50E-14;5,30E-12;1,34E-11;3,69E-14;2,55E-14;1,34E-11;4,94E-11;9,00E-14;2,76E-14;4,95E-11
13,39;4,58E-12;2,04E-14;2,66E-14;4,63E-12;5,40E-12;2,16E-14;2,67E-14;5,45E-12;1,35E-11;3,36E-14;2,71E-14;1,36E-11;4,97E-11;8,68E-14;2,91E-14;4,98E-11
13,40;4,27E-12;2,37E-14;2,37E-14;4,32E-12;5,05E-12;2,48E-14;2,38E-14;5,10E-12;1,29E-11;3,65E-14;2,42E-14;1,29E-11;4,76E-11;8,85E-14;2,62E-14;4,77E-11
13,41;4,36E-12;2,91E-14;2,52E-14;4,41E-12;5,13E-12;3,01E-14;2,52E-14;5,19E-12;1,29E-11;4,04E-14;2,57E-14;1,29E-11;4,72E-11;8,61E-14;2,77E-14;4,73E-11
13,42;4,46E-12;2,43E-14;2,89E-14;4,51E-12;5,22E-12;2,54E-14;2,89E-14;5,28E-12;1,29E-11;3,59E-14;2,94E-14;1,29E-11;4,69E-11;8,27E-14;3,14E-14;4,70E-11
13,43;4,24E-12;2,15E-14;2,90E-14;4,29E-12;4,98E-12;2,25E-14;2,91E-14;5,03E-12;1,23E-11;3,30E-14;2,95E-14;1,24E-11;4,51E-11;7,92E-14;3,16E-14;4,52E-11
13,44;4,56E-12;2,29E-14;2,28E-14;4,60E-12;5,31E-12;2,39E-14;2,28E-14;5,36E-12;1,29E-11;3,39E-14;2,33E-14;1,29E-11;4,65E-11;7,87E-14;2,53E-14;4,66E-11
13,45;4,54E-12;1,40E-14;2,80E-14;4,58E-12;5,26E-12;1,50E-14;2,81E-14;5,30E-12;1,25E-11;2,51E-14;2,85E-14;1,26E-11;4,47E-11;6,98E-14;3,06E-14;4,48E-11
13,46;4,54E-12;1,91E-14;2,53E-14;4,58E-12;5,22E-12;2,00E-14;2,53E-14;5,27E-12;1,20E-11;2,91E-14;2,57E-14;1,21E-11;4,23E-11;6,92E-14;2,75E-14;4,24E-11
13,47;4,59E-12;1,65E-14;2,39E-14;4,63E-12;5,26E-12;1,73E-14;2,39E-14;5,31E-12;1,20E-11;2,63E-14;2,43E-14;1,21E-11;4,20E-11;6,60E-14;2,61E-14;4,21E-11
13,48;4,45E-12;1,94E-14;2,65E-14;4,50E-12;5,13E-12;2,03E-14;2,65E-14;5,18E-12;1,19E-11;2,88E-14;2,69E-14;1,20E-11;4,20E-11;6,65E-14;2,87E-14;4,21E-11
13,49;4,05E-12;2,50E-14;3,12E-14;4,10E-12;4,68E-12;2,59E-14;3,13E-14;4,73E-12;1,10E-11;3,46E-14;3,17E-14;1,11E-11;3,90E-11;7,31E-14;3,34E-14;3,91E-11
13,50;4,36E-12;1,75E-14;3,04E-14;4,41E-12;4,99E-12;1,83E-14;3,04E-14;5,04E-12;1,13E-11;2,68E-14;3,08E-14;1,13E-11;3,93E-11;6,46E-14;3,25E-14;3,94E-11
13,51;4,31E-12;2,03E-14;2,82E-14;4,36E-12;4,93E-12;2,12E-14;2,83E-14;4,98E-12;1,11E-11;2,97E-14;2,86E-14;1,12E-11;3,87E-11;6,77E-14;3,02E-14;3,88E-11
13,52;4,49E-12;1,84E-14;2,30E-14;4,53E-12;5,10E-12;1,92E-14;2,31E-14;5,14E-12;1,12E-11;2,72E-14;2,34E-14;1,13E-11;3,84E-11;6,25E-14;2,50E-14;3,85E-11
13,53;4,47E-12;1,97E-14;2,50E-14;4,52E-12;5,05E-12;2,05E-14;2,50E-14;5,10E-12;1,08E-11;2,87E-14;2,54E-14;1,09E-11;3,64E-11;6,49E-14;2,68E-14;3,65E-11
13,54;4,80E-12;1,74E-14;2,69E-14;4,85E-12;5,35E-12;1,82E-14;2,69E-14;5,39E-12;1,08E-11;2,64E-14;2,73E-14;1,09E-11;3,50E-11;6,26E-14;2,89E-14;3,51E-11
13,55;4,54E-12;1,95E-14;2,42E-14;4,59E-12;5,10E-12;2,02E-14;2,43E-14;5,14E-12;1,06E-11;2,80E-14;2,46E-14;1,07E-11;3,52E-11;6,27E-14;2,61E-14;3,53E-11
13,56;4,32E-12;2,17E-14;2,61E-14;4,37E-12;4,86E-12;2,25E-14;2,61E-14;4,91E-12;1,03E-11;3,05E-14;2,64E-14;1,03E-11;3,42E-11;6,61E-14;2,79E-14;3,43E-11
13,57;4,54E-12;2,12E-14;2,75E-14;4,59E-12;5,06E-12;2,20E-14;2,75E-14;5,11E-12;1,02E-11;3,01E-14;2,78E-14;1,03E-11;3,33E-11;6,63E-14;2,91E-14;3,34E-11
13,58;4,35E-12;1,94E-14;2,35E-14;4,39E-12;4,86E-12;2,02E-14;2,36E-14;4,90E-12;9,97E-12;2,81E-14;2,39E-14;1,00E-11;3,27E-11;6,30E-14;2,53E-14;3,27E-11
13,59;4,49E-12;1,73E-14;2,60E-14;4,53E-12;5,02E-12;1,80E-14;2,60E-14;5,06E-12;1,03E-11;2,50E-14;2,64E-14;1,04E-11;3,39E-11;5,57E-14;2,79E-14;3,40E-11
13,60;4,72E-12;1,86E-14;2,31E-14;4,77E-12;5,22E-12;1,93E-14;2,31E-14;5,26E-12;1,02E-11;2,65E-14;2,34E-14;1,02E-11;3,22E-11;5,84E-14;2,48E-14;3,23E-11
13,61;4,71E-12;2,48E-14;2,45E-14;4,76E-12;5,21E-12;2,55E-14;2,45E-14;5,26E-12;1,02E-11;3,23E-14;2,48E-14;1,03E-11;3,25E-11;6,26E-14;2,62E-14;3,26E-11
13,62;4,60E-12;2,18E-14;3,21E-14;4,66E-12;5,07E-12;2,25E-14;3,21E-14;5,12E-12;9,73E-12;2,91E-14;3,24E-14;9,79E-12;3,05E-11;5,86E-14;3,39E-14;3,05E-11
13,63;4,70E-12;2,53E-14;2,90E-14;4,76E-12;5,16E-12;2,59E-14;2,91E-14;5,22E-12;9,78E-12;3,24E-14;2,94E-14;9,84E-12;3,03E-11;6,11E-14;3,06E-14;3,04E-11
13,64;4,47E-12;2,40E-14;2,61E-14;4,52E-12;4,91E-12;2,47E-14;2,61E-14;4,96E-12;9,34E-12;3,13E-14;2,64E-14;9,40E-12;2,90E-11;6,08E-14;2,76E-14;2,91E-11
13,65;4,47E-12;2,48E-14;2,46E-14;4,52E-12;4,90E-12;2,55E-14;2,47E-14;4,95E-12;9,24E-12;3,19E-14;2,50E-14;9,30E-12;2,85E-11;6,05E-14;2,63E-14;2,86E-11
13,66;4,30E-12;2,06E-14;2,32E-14;4,35E-12;4,72E-12;2,13E-14;2,32E-14;4,77E-12;8,94E-12;2,76E-14;2,35E-14;9,00E-12;2,77E-11;5,55E-14;2,47E-14;2,78E-11
13,67;4,33E-12;2,64E-14;2,74E-14;4,38E-12;4,73E-12;2,71E-14;2,74E-14;4,78E-12;8,74E-12;3,37E-14;2,77E-14;8,80E-12;2,66E-11;6,32E-14;2,89E-14;2,67E-11
13,68;4,50E-12;2,02E-14;2,65E-14;4,54E-12;4,91E-12;2,09E-14;2,65E-14;4,96E-12;9,05E-12;2,77E-14;2,68E-14;9,11E-12;2,75E-11;5,81E-14;2,80E-14;2,76E-11
13,69;4,45E-12;1,92E-14;2,16E-14;4,49E-12;4,82E-12;1,98E-14;2,16E-14;4,87E-12;8,53E-12;2,59E-14;2,19E-14;8,57E-12;2,50E-11;5,30E-14;2,31E-14;2,51E-11
13,70;4,61E-12;2,19E-14;2,39E-14;4,66E-12;4,97E-12;2,25E-14;2,39E-14;5,01E-12;8,51E-12;2,82E-14;2,41E-14;8,56E-12;2,43E-11;5,35E-14;2,53E-14;2,43E-11
13,71;4,34E-12;1,86E-14;2,94E-14;4,39E-12;4,69E-12;1,91E-14;2,94E-14;4,73E-12;8,11E-12;2,46E-14;2,97E-14;8,17E-12;2,33E-11;4,91E-14;3,08E-14;2,34E-11
13,72;4,21E-12;1,76E-14;2,28E-14;4,25E-12;4,56E-12;1,81E-14;2,28E-14;4,60E-12;8,04E-12;2,33E-14;2,30E-14;8,09E-12;2,35E-11;4,66E-14;2,40E-14;2,36E-11
13,73;4,55E-12;2,10E-14;2,60E-14;4,59E-12;4,87E-12;2,15E-14;2,60E-14;4,92E-12;8,09E-12;2,63E-14;2,62E-14;8,14E-12;2,24E-11;4,79E-14;2,71E-14;2,25E-11
13,74;4,36E-12;1,92E-14;2,13E-14;4,40E-12;4,67E-12;1,95E-14;2,14E-14;4,71E-12;7,77E-12;2,33E-14;2,15E-14;7,82E-12;2,16E-11;4,01E-14;2,23E-14;2,16E-11
13,75;4,55E-12;1,68E-14;2,37E-14;4,59E-12;4,85E-12;1,71E-14;2,37E-14;4,89E-12;7,89E-12;1,98E-14;2,38E-14;7,93E-12;2,14E-11;3,16E-14;2,43E-14;2,14E-11
13,76;4,43E-12;2,05E-14;2,41E-14;4,48E-12;4,73E-12;2,06E-14;2,41E-14;4,77E-12;7,64E-12;2,22E-14;2,42E-14;7,69E-12;2,06E-11;2,90E-14;2,45E-14;2,07E-11
13,77;4,44E-12;1,83E-14;2,13E-14;4,48E-12;4,70E-12;1,85E-14;2,13E-14;4,74E-12;7,30E-12;1,98E-14;2,13E-14;7,34E-12;1,89E-11;2,56E-14;2,16E-14;1,89E-11
13,78;4,46E-12;2,00E-14;2,29E-14;4,50E-12;4,73E-12;2,01E-14;2,29E-14;4,77E-12;7,43E-12;2,13E-14;2,29E-14;7,48E-12;1,94E-11;2,68E-14;2,32E-14;1,95E-11
13,79;4,42E-12;1,90E-14;2,13E-14;4,46E-12;4,68E-12;1,92E-14;2,13E-14;4,72E-12;7,23E-12;2,05E-14;2,13E-14;7,28E-12;1,86E-11;2,62E-14;2,15E-14;1,87E-11
13,80;4,58E-12;2,26E-14;2,61E-14;4,63E-12;4,83E-12;2,28E-14;2,61E-14;4,88E-12;7,31E-12;2,42E-14;2,62E-14;7,36E-12;1,83E-11;3,05E-14;2,64E-14;1,84E-11
13,81;4,64E-12;1,78E-14;2,56E-14;4,68E-12;4,89E-12;1,80E-14;2,56E-14;4,94E-12;7,42E-12;1,97E-14;2,57E-14;7,47E-12;1,87E-11;2,72E-14;2,60E-14;1,87E-11
13,82;4,43E-12;2,18E-14;2,42E-14;4,48E-12;4,69E-12;2,20E-14;2,42E-14;4,74E-12;7,29E-12;2,42E-14;2,43E-14;7,34E-12;1,88E-11;3,40E-14;2,47E-14;1,89E-11
13,83;4,53E-12;2,00E-14;2,45E-14;4,57E-12;4,79E-12;2,02E-14;2,45E-14;4,83E-12;7,41E-12;2,31E-14;2,46E-14;7,46E-12;1,91E-11;3,56E-14;2,52E-14;1,91E-11
13,84;4,70E-12;1,78E-14;2,36E-14;4,74E-12;4,96E-12;1,82E-14;2,36E-14;5,00E-12;7,58E-12;2,22E-14;2,38E-14;7,63E-12;1,92E-11;4,00E-14;2,46E-14;1,93E-11
13,85;4,62E-12;1,66E-14;2,94E-14;4,66E-12;4,89E-12;1,72E-14;2,94E-14;4,94E-12;7,65E-12;2,31E-14;2,97E-14;7,71E-12;1,99E-11;4,93E-14;3,08E-14;2,00E-11
13,86;4,65E-12;1,84E-14;2,49E-14;4,69E-12;4,94E-12;1,93E-14;2,49E-14;4,99E-12;7,88E-12;2,84E-14;2,53E-14;7,93E-12;2,09E-11;6,85E-14;2,71E-14;2,10E-11
13,87;4,73E-12;2,34E-14;2,43E-14;4,78E-12;5,01E-12;2,45E-14;2,44E-14;5,06E-12;7,84E-12;3,61E-14;2,49E-14;7,90E-12;2,04E-11;8,74E-14;2,73E-14;2,05E-11
13,88;4,77E-12;1,95E-14;1,70E-14;4,80E-12;5,05E-12;2,03E-14;1,70E-14;5,09E-12;7,86E-12;2,80E-14;1,74E-14;7,90E-12;2,04E-11;6,25E-14;1,90E-14;2,04E-11
13,89;4,70E-12;1,72E-14;2,24E-14;4,74E-12;4,95E-12;1,77E-14;2,24E-14;4,99E-12;7,45E-12;2,28E-14;2,27E-14;7,50E-12;1,86E-11;4,52E-14;2,37E-14;1,86E-11
13,90;4,40E-12;1,85E-14;2,04E-14;4,44E-12;4,62E-12;1,89E-14;2,04E-14;4,66E-12;6,80E-12;2,23E-14;2,06E-14;6,84E-12;1,65E-11;3,75E-14;2,12E-14;1,66E-11
13,91;4,59E-12;1,80E-14;1,65E-14;4,63E-12;4,80E-12;1,82E-14;1,65E-14;4,84E-12;6,95E-12;2,01E-14;1,66E-14;6,98E-12;1,65E-11;2,86E-14;1,69E-14;1,65E-11
13,92;4,78E-12;2,09E-14;1,75E-14;4,82E-12;5,00E-12;2,11E-14;1,75E-14;5,04E-12;7,14E-12;2,25E-14;1,75E-14;7,18E-12;1,67E-11;2,87E-14;1,78E-14;1,67E-11
13,93;4,64E-12;1,58E-14;2,25E-14;4,67E-12;4,84E-12;1,59E-14;2,25E-14;4,88E-12;6,93E-12;1,69E-14;2,26E-14;6,97E-12;1,62E-11;2,15E-14;2,28E-14;1,62E-11
13,94;4,80E-12;1,61E-14;2,64E-14;4,84E-12;5,00E-12;1,62E-14;2,64E-14;5,04E-12;6,95E-12;1,72E-14;2,65E-14;6,99E-12;1,56E-11;2,18E-14;2,67E-14;1,57E-11
13,95;4,45E-12;1,83E-14;2,34E-14;4,50E-12;4,65E-12;1,84E-14;2,34E-14;4,70E-12;6,64E-12;1,92E-14;2,34E-14;6,69E-12;1,55E-11;2,27E-14;2,36E-14;1,55E-11
13,96;4,77E-12;1,73E-14;3,00E-14;4,82E-12;4,97E-12;1,74E-14;3,00E-14;5,02E-12;6,99E-12;1,82E-14;3,01E-14;7,04E-12;1,60E-11;2,17E-14;3,02E-14;1,60E-11
13,97;4,77E-12;1,64E-14;2,69E-14;4,81E-12;4,96E-12;1,65E-14;2,69E-14;5,00E-12;6,85E-12;1,75E-14;2,69E-14;6,89E-12;1,53E-11;2,20E-14;2,71E-14;1,53E-11
13,98;4,77E-12;1,97E-14;2,72E-14;4,82E-12;4,97E-12;1,99E-14;2,72E-14;5,01E-12;6,89E-12;2,12E-14;2,73E-14;6,94E-12;1,54E-11;2,71E-14;2,75E-14;1,55E-11
13,99;4,88E-12;1,68E-14;2,73E-14;4,92E-12;5,07E-12;1,70E-14;2,73E-14;5,12E-12;7,04E-12;1,89E-14;2,74E-14;7,08E-12;1,58E-11;2,74E-14;2,78E-14;1,58E-11
14,00;4,72E-12;1,41E-14;2,83E-14;4,76E-12;4,92E-12;1,44E-14;2,83E-14;4,96E-12;6,95E-12;1,70E-14;2,84E-14;7,00E-12;1,60E-11;2,88E-14;2,90E-14;1,60E-11
14,01;4,60E-12;1,58E-14;3,04E-14;4,65E-12;4,83E-12;1,62E-14;3,04E-14;4,88E-12;7,16E-12;2,00E-14;3,06E-14;7,21E-12;1,75E-11;3,73E-14;3,13E-14;1,76E-11
14,02;4,59E-12;2,00E-14;2,55E-14;4,64E-12;4,82E-12;2,04E-14;2,55E-14;4,87E-12;7,14E-12;2,43E-14;2,57E-14;7,19E-12;1,75E-11;4,19E-14;2,64E-14;1,75E-11
14,03;4,59E-12;1,89E-14;2,66E-14;4,64E-12;4,81E-12;1,92E-14;2,66E-14;4,86E-12;7,04E-12;2,27E-14;2,68E-14;7,09E-12;1,69E-11;3,82E-14;2,75E-14;1,70E-11
14,04;4,62E-12;2,02E-14;3,06E-14;4,67E-12;4,84E-12;2,05E-14;3,06E-14;4,89E-12;7,01E-12;2,39E-14;3,07E-14;7,07E-12;1,67E-11;3,86E-14;3,14E-14;1,67E-11
14,05;4,53E-12;1,75E-14;2,44E-14;4,58E-12;4,75E-12;1,78E-14;2,45E-14;4,79E-12;6,92E-12;2,04E-14;2,46E-14;6,97E-12;1,66E-11;3,23E-14;2,51E-14;1,66E-11
14,06;4,57E-12;1,79E-14;2,56E-14;4,61E-12;4,79E-12;1,81E-14;2,56E-14;4,83E-12;7,04E-12;2,03E-14;2,57E-14;7,08E-12;1,70E-11;3,02E-14;2,62E-14;1,71E-11
14,07;4,45E-12;1,86E-14;2,56E-14;4,50E-12;4,67E-12;1,88E-14;2,56E-14;4,72E-12;6,90E-12;2,10E-14;2,57E-14;6,95E-12;1,68E-11;3,08E-14;2,62E-14;1,68E-11
14,08;4,63E-12;1,79E-14;2,61E-14;4,67E-12;4,85E-12;1,81E-14;2,62E-14;4,89E-12;7,04E-12;2,03E-14;2,63E-14;7,09E-12;1,68E-11;3,00E-14;2,67E-14;1,69E-11
14,09;4,37E-12;1,75E-14;2,36E-14;4,41E-12;4,61E-12;1,78E-14;2,37E-14;4,65E-12;6,97E-12;2,02E-14;2,38E-14;7,01E-12;1,75E-11;3,08E-14;2,42E-14;1,75E-11
14,10;4,38E-12;2,02E-14;2,24E-14;4,42E-12;4,62E-12;2,04E-14;2,24E-14;4,66E-12;6,97E-12;2,26E-14;2,25E-14;7,02E-12;1,74E-11;3,24E-14;2,30E-14;1,75E-11
14,11;4,26E-12;2,01E-14;2,33E-14;4,30E-12;4,50E-12;2,03E-14;2,33E-14;4,54E-12;6,90E-12;2,25E-14;2,34E-14;6,95E-12;1,76E-11;3,23E-14;2,38E-14;1,76E-11
14,12;4,48E-12;1,81E-14;2,50E-14;4,53E-12;4,72E-12;1,83E-14;2,50E-14;4,76E-12;7,06E-12;2,04E-14;2,51E-14;7,10E-12;1,75E-11;2,95E-14;2,55E-14;1,75E-11
14,13;4,50E-12;1,53E-14;2,48E-14;4,54E-12;4,73E-12;1,55E-14;2,49E-14;4,77E-12;7,07E-12;1,75E-14;2,49E-14;7,12E-12;1,75E-11;2,64E-14;2,53E-14;1,75E-11
14,14;4,49E-12;2,11E-14;2,35E-14;4,54E-12;4,73E-12;2,13E-14;2,35E-14;4,77E-12;7,06E-12;2,32E-14;2,36E-14;7,11E-12;1,75E-11;3,19E-14;2,40E-14;1,75E-11
14,15;4,42E-12;1,91E-14;1,93E-14;4,46E-12;4,66E-12;1,93E-14;1,93E-14;4,70E-12;7,02E-12;2,14E-14;1,94E-14;7,06E-12;1,75E-11;3,05E-14;1,98E-14;1,75E-11
14,16;4,42E-12;1,74E-14;2,23E-14;4,46E-12;4,67E-12;1,76E-14;2,23E-14;4,71E-12;7,17E-12;1,97E-14;2,24E-14;7,21E-12;1,83E-11;2,91E-14;2,28E-14;1,83E-11
14,17;4,55E-12;1,66E-14;2,07E-14;4,59E-12;4,80E-12;1,68E-14;2,07E-14;4,84E-12;7,34E-12;1,88E-14;2,08E-14;7,38E-12;1,86E-11;2,76E-14;2,11E-14;1,86E-11
14,18;4,25E-12;1,43E-14;2,05E-14;4,28E-12;4,51E-12;1,44E-14;2,05E-14;4,55E-12;7,16E-12;1,63E-14;2,06E-14;7,20E-12;1,89E-11;2,44E-14;2,10E-14;1,90E-11
14,19;4,30E-12;1,98E-14;2,08E-14;4,34E-12;4,58E-12;2,00E-14;2,08E-14;4,62E-12;7,35E-12;2,20E-14;2,09E-14;7,39E-12;1,97E-11;3,09E-14;2,13E-14;1,97E-11
14,20;4,55E-12;1,48E-14;2,12E-14;4,58E-12;4,81E-12;1,51E-14;2,12E-14;4,84E-12;7,42E-12;1,74E-14;2,13E-14;7,46E-12;1,90E-11;2,77E-14;2,17E-14;1,91E-11
14,21;4,25E-12;1,94E-14;2,07E-14;4,29E-12;4,52E-12;1,96E-14;2,08E-14;4,57E-12;7,31E-12;2,17E-14;2,09E-14;7,35E-12;1,97E-11;3,11E-14;2,13E-14;1,97E-11
14,22;4,48E-12;1,84E-14;2,60E-14;4,53E-12;4,77E-12;1,87E-14;2,60E-14;4,81E-12;7,65E-12;2,09E-14;2,61E-14;7,69E-12;2,04E-11;3,07E-14;2,65E-14;2,05E-11
14,23;4,32E-12;1,67E-14;2,90E-14;4,36E-12;4,62E-12;1,69E-14;2,90E-14;4,67E-12;7,64E-12;1,93E-14;2,91E-14;7,69E-12;2,11E-11;3,00E-14;2,96E-14;2,11E-11
14,24;4,67E-12;1,70E-14;2,50E-14;4,71E-12;4,97E-12;1,73E-14;2,51E-14;5,02E-12;8,02E-12;1,95E-14;2,52E-14;8,07E-12;2,16E-11;2,94E-14;2,56E-14;2,16E-11
14,25;4,45E-12;1,96E-14;2,43E-14;4,49E-12;4,79E-12;1,99E-14;2,44E-14;4,83E-12;8,13E-12;2,25E-14;2,45E-14;8,18E-12;2,30E-11;3,42E-14;2,49E-14;2,31E-11
14,26;4,46E-12;1,95E-14;2,64E-14;4,50E-12;4,81E-12;1,98E-14;2,64E-14;4,86E-12;8,36E-12;2,24E-14;2,65E-14;8,41E-12;2,41E-11;3,39E-14;2,70E-14;2,42E-11
14,27;4,28E-12;2,40E-14;2,20E-14;4,33E-12;4,65E-12;2,43E-14;2,20E-14;4,70E-12;8,34E-12;2,69E-14;2,22E-14;8,39E-12;2,47E-11;3,84E-14;2,26E-14;2,48E-11
14,28;4,35E-12;2,19E-14;2,66E-14;4,40E-12;4,73E-12;2,21E-14;2,66E-14;4,78E-12;8,49E-12;2,44E-14;2,68E-14;8,54E-12;2,52E-11;3,47E-14;2,74E-14;2,53E-11
